,Number,Time,OD600,Sample,Dilution_Factor,Time_h,Tube Name:,Sample ID:,All Events ,V1L Events,V1R Events,P1 Events,H1-UR Events,H1-UL Events,H1-LL Events,H1-LR Events,H2-UR Events,H2-UL Events,H2-LL Events,H2-LR Events,P1 AND NOT(H2-LL) Events,All Events  % Total,V1L % Total,V1R % Total,P1 % Total,H1-UR % Total,H1-UL % Total,H1-LL % Total,H1-LR % Total,H2-UR % Total,H2-UL % Total,H2-LL % Total,H2-LR % Total,P1 AND NOT(H2-LL) % Total,All Events  % Parent,V1L % Parent,V1R % Parent,P1 % Parent,H1-UR % Parent,H1-UL % Parent,H1-LL % Parent,H1-LR % Parent,H2-UR % Parent,H2-UL % Parent,H2-LL % Parent,H2-LR % Parent,P1 AND NOT(H2-LL) % Parent,All Events  Mean FITC-A,V1L Mean FITC-A,V1R Mean FITC-A,P1 Mean FITC-A,H1-UR Mean FITC-A,H1-UL Mean FITC-A,H1-LL Mean FITC-A,H1-LR Mean FITC-A,H2-UR Mean FITC-A,H2-UL Mean FITC-A,H2-LL Mean FITC-A,H2-LR Mean FITC-A,P1 AND NOT(H2-LL) Mean FITC-A,All Events  Mean ECD-A,V1L Mean ECD-A,V1R Mean ECD-A,P1 Mean ECD-A,H1-UR Mean ECD-A,H1-UL Mean ECD-A,H1-LL Mean ECD-A,H1-LR Mean ECD-A,H2-UR Mean ECD-A,H2-UL Mean ECD-A,H2-LL Mean ECD-A,H2-LR Mean ECD-A,P1 AND NOT(H2-LL) Mean ECD-A,All Events  Mean Red-H,V1L Mean Red-H,V1R Mean Red-H,P1 Mean Red-H,H1-UR Mean Red-H,H1-UL Mean Red-H,H1-LL Mean Red-H,H1-LR Mean Red-H,H2-UR Mean Red-H,H2-UL Mean Red-H,H2-LL Mean Red-H,H2-LR Mean Red-H,P1 AND NOT(H2-LL) Mean Red-H,All Events  Mean Green-H,V1L Mean Green-H,V1R Mean Green-H,P1 Mean Green-H,H1-UR Mean Green-H,H1-UL Mean Green-H,H1-LL Mean Green-H,H1-LR Mean Green-H,H2-UR Mean Green-H,H2-UL Mean Green-H,H2-LL Mean Green-H,H2-LR Mean Green-H,P1 AND NOT(H2-LL) Mean Green-H,FCS,Growth Rate
52,52,2020-09-29 16:57:04,0.115,M5,,6.265,52.0,,100000.0,215.0,98209.0,98424.0,0.0,98259.0,165.0,0.0,0.0,98247.0,177.0,0.0,98247.0,100.00%,0.22%,98.21%,98.42%,0.00%,98.26%,0.16%,0.00%,0.00%,98.25%,0.18%,0.00%,98.25%,100.00%,0.22%,99.78%,98.42%,0.00%,99.83%,0.17%,0.00%,0.00%,99.82%,0.18%,0.00%,98.25%,10283.5,471.2,10111.6,10090.5,,10107.1,194.8,,,10108.2,257.2,,10108.2,221.2,104.5,215.9,215.7,,215.8,113.9,,,215.8,118.8,,215.8,8.6,8.3,8.4,8.4,,8.4,8.8,,,8.4,8.7,,8.4,156.0,12.1,153.0,152.7,,152.9,8.0,,,152.9,8.4,,152.9,True,1.6685743794472074
53,53,2020-09-29 16:58:52,0.153,pECJ3,,6.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.1523972241289564
54,54,2020-09-29 16:59:42,0.159,M5_L5,,6.308888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,2.0891386350222962
55,55,2020-09-29 17:01:17,0.149,M5_L6,,6.335277777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.7860939184049935
56,56,2020-09-29 17:03:09,0.135,M5,,6.366388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.5814617541661535
57,57,2020-09-29 17:06:21,0.179,pECJ3,,6.419722222222222,57.0,,100000.0,381.0,98279.0,98660.0,0.0,98424.0,236.0,0.0,0.0,98397.0,263.0,0.0,98397.0,100.00%,0.38%,98.28%,98.66%,0.00%,98.42%,0.24%,0.00%,0.00%,98.40%,0.26%,0.00%,98.40%,100.00%,0.39%,99.61%,98.66%,0.00%,99.76%,0.24%,0.00%,0.00%,99.73%,0.27%,0.00%,98.40%,8054.7,738.0,7990.5,7962.5,,7981.0,248.4,,,7982.8,343.2,,7982.8,121.3,107.1,114.5,114.4,,114.4,129.1,,,114.4,140.9,,114.4,7.5,7.8,7.3,7.3,,7.3,8.2,,,7.3,8.1,,7.3,125.2,16.9,123.5,123.1,,123.3,8.2,,,123.4,8.7,,123.4,True,1.2583794744185968
58,58,2020-09-29 17:08:13,0.18899999999999997,M5_L5,,6.450833333333334,58.0,,100000.0,384.0,97802.0,98186.0,0.0,97896.0,290.0,0.0,0.0,97890.0,295.0,1.0,97891.0,100.00%,0.38%,97.80%,98.19%,0.00%,97.90%,0.29%,0.00%,0.00%,97.89%,0.30%,0.00%,97.89%,100.00%,0.39%,99.61%,98.19%,0.00%,99.70%,0.30%,0.00%,0.00%,99.70%,0.30%,0.00%,97.89%,7875.7,535.9,7793.2,7764.8,,7787.3,157.9,,,7787.7,175.1,227.6,7787.6,151.1,115.4,146.9,146.8,,146.9,131.5,,,146.9,128.0,989.3,146.9,7.6,7.9,7.4,7.4,,7.4,7.8,,,7.4,7.6,71.4,7.4,117.6,14.7,115.3,114.9,,115.2,6.4,,,115.2,6.6,20.3,115.2,True,1.2176793076749084
59,59,2020-09-29 17:10:08,0.187,M5_L6,,6.482777777777778,59.0,,100000.0,257.0,98405.0,98662.0,0.0,98512.0,150.0,0.0,0.0,98511.0,151.0,0.0,98511.0,100.00%,0.26%,98.40%,98.66%,0.00%,98.51%,0.15%,0.00%,0.00%,98.51%,0.15%,0.00%,98.51%,100.00%,0.26%,99.74%,98.66%,0.00%,99.85%,0.15%,0.00%,0.00%,99.85%,0.15%,0.00%,98.51%,6958.1,857.4,6877.7,6862.0,,6872.2,137.2,,,6872.3,148.7,,6872.3,177.3,119.7,168.5,168.3,,168.4,140.5,,,168.4,141.7,,168.4,7.9,9.2,7.6,7.7,,7.7,9.0,,,7.7,9.0,,7.7,104.1,23.7,101.8,101.6,,101.8,6.9,,,101.8,6.9,,101.8,True,1.540083463790696
60,60,2020-09-29 17:12:27,0.17300000000000001,M5,,6.521388888888889,60.0,,100000.0,414.0,98100.0,98514.0,0.0,98157.0,356.0,1.0,0.0,98147.0,367.0,0.0,98147.0,100.00%,0.41%,98.10%,98.51%,0.00%,98.16%,0.36%,0.00%,0.00%,98.15%,0.37%,0.00%,98.15%,100.00%,0.42%,99.58%,98.51%,0.00%,99.64%,0.36%,0.00%,0.00%,99.63%,0.37%,0.00%,98.15%,10467.2,338.0,10306.8,10264.9,,10301.6,162.3,-52.4,,10302.5,191.2,,10302.5,198.4,79.1,194.9,194.4,,194.8,78.2,1684.7,,194.8,90.1,,194.8,8.5,7.5,8.3,8.3,,8.3,7.5,39.7,,8.3,7.7,,8.3,158.1,9.8,155.7,155.0,,155.6,7.2,3.2,,155.6,7.3,,155.6,True,1.6001084907054817
61,61,2020-09-29 17:17:10,0.013999999999999999,pECJ3,16.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.2439705479991146
62,62,2020-09-29 17:18:34,0.013000000000000001,M5_L5,16.0,6.623333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.5553105196618897
63,63,2020-09-29 17:20:00,0.013000000000000001,M5_L6,16.0,6.647222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.6472061929868806
64,64,2020-09-29 17:21:04,0.012,M5,16.0,6.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.7255969034971156
65,65,2020-09-29 17:35:38,0.022000000000000002,pECJ3,,6.907777777777778,65.0,,61972.0,223.0,60317.0,60540.0,0.0,60343.0,197.0,0.0,0.0,60342.0,198.0,0.0,60342.0,100.00%,0.36%,97.33%,97.69%,0.00%,97.37%,0.32%,0.00%,0.00%,97.37%,0.32%,0.00%,97.37%,100.00%,0.37%,99.63%,97.69%,0.00%,99.67%,0.33%,0.00%,0.00%,99.67%,0.33%,0.00%,97.37%,9565.5,311.2,9586.1,9552.0,,9582.7,140.2,,,9582.8,155.2,,9582.8,147.3,162.5,143.3,143.4,,143.3,156.3,,,143.2,178.1,,143.2,8.5,11.3,8.1,8.1,,8.1,11.7,,,8.1,11.7,,8.1,157.0,11.5,157.3,156.7,,157.2,8.8,,,157.2,8.5,,157.2,True,-7.5398672875344825
66,66,2020-09-29 17:38:00,0.025,M5_L5,,6.947222222222222,66.0,,62217.0,405.0,59933.0,60338.0,2.0,59966.0,370.0,0.0,0.0,59961.0,377.0,0.0,59961.0,100.00%,0.65%,96.33%,96.98%,0.00%,96.38%,0.59%,0.00%,0.00%,96.37%,0.61%,0.00%,96.37%,100.00%,0.67%,99.33%,96.98%,0.00%,99.38%,0.61%,0.00%,0.00%,99.38%,0.62%,0.00%,96.37%,8959.8,258.1,9099.3,9040.0,1380.3,9095.2,131.3,,,9095.9,150.0,,9095.9,180.8,183.2,158.7,158.9,2265.9,158.7,170.1,,,158.7,189.7,,158.7,8.5,10.3,8.0,8.1,20.6,8.0,10.4,,,8.0,10.4,,8.0,143.8,9.9,144.4,143.5,12.2,144.3,7.5,,,144.3,7.6,,144.3,True,-6.541324285934153
67,67,2020-09-29 17:40:01,0.025,M5_L6,,6.980833333333333,67.0,,65262.0,229.0,63302.0,63531.0,1.0,63362.0,163.0,5.0,0.0,63353.0,178.0,0.0,63353.0,100.00%,0.35%,97.00%,97.35%,0.00%,97.09%,0.25%,0.01%,0.00%,97.07%,0.27%,0.00%,97.07%,100.00%,0.36%,99.64%,97.35%,0.00%,99.73%,0.26%,0.01%,0.00%,99.72%,0.28%,0.00%,97.07%,7249.5,569.1,7306.4,7282.1,978.7,7301.0,175.7,395.6,,7301.9,245.6,,7301.9,184.5,211.1,178.7,178.8,1926.9,178.6,182.2,2144.3,,178.6,250.0,,178.6,8.8,10.9,8.4,8.4,28.9,8.4,11.2,34.8,,8.4,11.7,,8.4,120.3,15.9,117.5,117.1,9.3,117.4,8.5,6.5,,117.4,8.6,,117.4,True,-6.350694519066796
68,68,2020-09-29 17:42:21,0.023,M5,,7.019722222222223,68.0,,63867.0,215.0,61545.0,61760.0,2.0,61562.0,161.0,35.0,1.0,61555.0,177.0,27.0,61583.0,100.00%,0.34%,96.36%,96.70%,0.00%,96.39%,0.25%,0.05%,0.00%,96.38%,0.28%,0.04%,96.42%,100.00%,0.35%,99.65%,96.70%,0.00%,99.68%,0.26%,0.06%,0.00%,99.67%,0.29%,0.04%,96.42%,9618.0,269.3,9698.1,9665.2,1348.8,9695.8,162.4,99.9,1851.7,9696.8,209.3,45.2,9692.4,266.6,945.5,245.1,247.5,2680.1,245.0,207.5,4612.1,3833.9,245.0,296.6,5390.8,247.4,10.6,27.2,9.2,9.2,78.0,9.2,12.1,102.4,121.2,9.2,12.8,123.8,9.2,155.8,9.5,154.3,153.8,34.7,154.3,7.6,7.2,49.3,154.3,7.8,7.5,154.2,True,-5.982148913042345
69,69,2020-09-29 17:56:05,0.039,pECJ3,,7.248611111111111,69.0,,83818.0,171.0,82125.0,82296.0,0.0,82148.0,147.0,1.0,0.0,82147.0,149.0,0.0,82147.0,100.00%,0.20%,97.98%,98.18%,0.00%,98.01%,0.18%,0.00%,0.00%,98.01%,0.18%,0.00%,98.01%,100.00%,0.21%,99.79%,98.18%,0.00%,99.82%,0.18%,0.00%,0.00%,99.82%,0.18%,0.00%,98.01%,9516.9,325.5,9438.5,9419.5,,9436.3,103.6,161.9,,9436.4,108.9,,9436.4,182.4,159.8,168.3,168.3,,168.3,146.0,2122.4,,168.3,161.0,,168.3,8.7,11.1,8.3,8.3,,8.3,11.2,17.5,,8.3,11.2,,8.3,151.1,12.4,148.3,148.0,,148.3,7.5,3.3,,148.3,7.5,,148.3,True,1.6797629127765203
70,70,2020-09-29 17:57:35,0.04,M5_L5,,7.273611111111111,70.0,,100000.0,248.0,97865.0,98113.0,2.0,97927.0,179.0,5.0,0.0,97924.0,187.0,2.0,97926.0,100.00%,0.25%,97.86%,98.11%,0.00%,97.93%,0.18%,0.00%,0.00%,97.92%,0.19%,0.00%,97.93%,100.00%,0.25%,99.75%,98.11%,0.00%,99.81%,0.18%,0.01%,0.00%,99.81%,0.19%,0.00%,97.93%,8870.0,541.4,8858.4,8837.4,1380.8,8853.8,187.9,301.6,,8854.1,217.8,207.2,8853.9,188.2,277.7,183.9,184.1,3099.1,183.8,192.4,4541.3,,183.9,247.2,8569.8,184.0,8.7,12.6,8.3,8.4,31.0,8.3,11.2,101.7,,8.3,11.7,203.1,8.3,140.7,15.1,137.9,137.6,14.4,137.8,8.4,7.6,,137.8,8.5,9.0,137.8,True,1.4400111193911902
71,71,2020-09-29 17:59:28,0.042,M5_L6,,7.305,71.0,,100000.0,466.0,97581.0,98047.0,1.0,97693.0,351.0,2.0,0.0,97686.0,361.0,0.0,97686.0,100.00%,0.47%,97.58%,98.05%,0.00%,97.69%,0.35%,0.00%,0.00%,97.69%,0.36%,0.00%,97.69%,100.00%,0.48%,99.52%,98.05%,0.00%,99.64%,0.36%,0.00%,0.00%,99.63%,0.37%,0.00%,97.69%,7146.5,515.5,7181.1,7149.5,2287.9,7174.9,132.0,637.5,,7175.3,159.4,,7175.3,200.2,139.5,195.6,195.3,3537.6,195.4,145.6,1652.6,,195.4,169.7,,195.4,9.0,9.6,8.7,8.7,60.6,8.7,9.6,21.4,,8.7,9.8,,8.7,116.6,16.0,115.7,115.2,33.9,115.6,7.4,7.7,,115.6,7.6,,115.6,True,1.600392164776866
72,72,2020-09-29 18:00:57,0.038,M5,,7.329722222222222,72.0,,95317.0,461.0,92949.0,93410.0,0.0,92966.0,441.0,3.0,0.0,92964.0,445.0,1.0,92965.0,100.00%,0.48%,97.52%,98.00%,0.00%,97.53%,0.46%,0.00%,0.00%,97.53%,0.47%,0.00%,97.53%,100.00%,0.49%,99.51%,98.00%,0.00%,99.52%,0.47%,0.00%,0.00%,99.52%,0.48%,0.00%,97.53%,9917.6,191.9,9929.2,9881.2,,9927.7,136.7,474.2,,9927.9,147.2,76.6,9927.8,285.3,218.4,280.3,280.0,,280.2,201.5,3406.1,,280.2,209.9,6111.9,280.3,9.9,10.3,9.6,9.6,,9.6,10.2,42.8,,9.6,10.2,65.8,9.6,158.2,8.3,157.8,157.1,,157.8,7.4,9.4,,157.8,7.4,4.1,157.8,True,1.6196514316039885
73,73,2020-09-29 18:12:35,0.06,pECJ3,,7.523611111111111,73.0,,100000.0,219.0,98484.0,98703.0,1.0,98533.0,166.0,3.0,0.0,98523.0,180.0,0.0,98523.0,100.00%,0.22%,98.48%,98.70%,0.00%,98.53%,0.17%,0.00%,0.00%,98.52%,0.18%,0.00%,98.52%,100.00%,0.22%,99.78%,98.70%,0.00%,99.83%,0.17%,0.00%,0.00%,99.82%,0.18%,0.00%,98.52%,9353.3,484.1,9245.1,9225.7,1043.1,9241.3,180.1,112.9,,9242.1,234.5,,9242.1,216.8,157.1,213.3,213.2,1865.3,213.2,134.9,2109.2,,213.3,175.6,,213.3,8.9,8.6,8.7,8.7,29.8,8.7,8.6,31.1,,8.7,9.0,,8.7,147.2,12.7,145.6,145.3,17.3,145.5,7.6,5.4,,145.6,8.0,,145.6,True,1.5664833312452875
74,74,2020-09-29 18:14:21,0.062,M5_L5,,7.553055555555556,74.0,,100000.0,395.0,97844.0,98239.0,0.0,97923.0,314.0,2.0,0.0,97920.0,318.0,1.0,97921.0,100.00%,0.39%,97.84%,98.24%,0.00%,97.92%,0.31%,0.00%,0.00%,97.92%,0.32%,0.00%,97.92%,100.00%,0.40%,99.60%,98.24%,0.00%,99.68%,0.32%,0.00%,0.00%,99.68%,0.32%,0.00%,97.92%,8653.8,455.4,8649.2,8616.2,,8643.5,171.3,175.6,,8643.7,181.4,-182.2,8643.6,212.4,144.7,205.0,204.7,,204.9,154.8,1866.1,,204.9,158.9,1886.9,204.9,9.0,9.2,8.7,8.7,,8.7,9.2,48.4,,8.7,9.3,64.0,8.7,140.1,13.4,139.4,138.9,,139.3,7.7,6.4,,139.3,7.8,2.4,139.3,True,1.5683079039285863
75,75,2020-09-29 18:16:13,0.065,M5_L6,,7.5841666666666665,75.0,,100000.0,427.0,98003.0,98430.0,1.0,98133.0,294.0,2.0,0.0,98132.0,297.0,1.0,98133.0,100.00%,0.43%,98.00%,98.43%,0.00%,98.13%,0.29%,0.00%,0.00%,98.13%,0.30%,0.00%,98.13%,100.00%,0.43%,99.57%,98.43%,0.00%,99.70%,0.30%,0.00%,0.00%,99.70%,0.30%,0.00%,98.13%,7202.5,630.1,7200.9,7172.4,1225.8,7193.6,157.2,264.3,,7193.6,177.9,-180.4,7193.5,216.4,137.5,205.4,205.1,3198.3,205.3,134.0,1957.3,,205.2,165.7,1976.0,205.3,9.1,8.9,8.8,8.8,25.9,8.8,8.6,53.9,,8.8,8.8,71.5,8.8,119.2,18.2,117.8,117.4,10.2,117.7,7.2,8.3,,117.7,7.2,3.5,117.7,True,1.564361737118575
76,76,2020-09-29 18:18:31,0.061,M5,,7.6225,76.0,,100000.0,136.0,98145.0,98281.0,0.0,98168.0,113.0,0.0,0.0,98164.0,117.0,0.0,98164.0,100.00%,0.14%,98.15%,98.28%,0.00%,98.17%,0.11%,0.00%,0.00%,98.16%,0.12%,0.00%,98.16%,100.00%,0.14%,99.86%,98.28%,0.00%,99.89%,0.11%,0.00%,0.00%,99.88%,0.12%,0.00%,98.16%,9758.9,409.0,9736.2,9723.3,,9734.3,169.2,,,9734.6,203.0,,9734.6,269.7,177.9,268.8,268.6,,268.7,190.8,,,268.7,190.6,,268.7,9.7,10.4,9.4,9.4,,9.4,11.3,,,9.4,11.1,,9.4,157.8,11.5,153.9,153.7,,153.8,8.4,,,153.8,8.6,,153.8,True,1.6165424440312437
77,77,2020-09-29 18:27:48,0.087,pECJ3,,7.777222222222222,77.0,,100000.0,372.0,97979.0,98351.0,1.0,98015.0,333.0,2.0,0.0,98010.0,341.0,0.0,98010.0,100.00%,0.37%,97.98%,98.35%,0.00%,98.01%,0.33%,0.00%,0.00%,98.01%,0.34%,0.00%,98.01%,100.00%,0.38%,99.62%,98.35%,0.00%,99.66%,0.34%,0.00%,0.00%,99.65%,0.35%,0.00%,98.01%,9419.7,273.5,9412.4,9377.8,902.0,9409.5,143.0,602.0,,9409.9,164.8,,9409.9,190.2,163.5,184.8,184.7,1845.3,184.7,158.2,1552.8,,184.7,171.9,,184.7,9.0,10.5,8.8,8.9,20.3,8.8,10.6,35.7,,8.8,10.7,,8.8,155.7,10.5,156.0,155.5,11.7,156.0,8.2,14.7,,156.0,8.3,,156.0,True,1.4650917887808743
78,78,2020-09-29 18:29:51,0.09300000000000001,M5_L5,,7.811388888888889,78.0,,100000.0,420.0,97974.0,98394.0,1.0,98037.0,354.0,2.0,0.0,98039.0,354.0,1.0,98040.0,100.00%,0.42%,97.97%,98.39%,0.00%,98.04%,0.35%,0.00%,0.00%,98.04%,0.35%,0.00%,98.04%,100.00%,0.43%,99.57%,98.39%,0.00%,99.64%,0.36%,0.00%,0.00%,99.64%,0.36%,0.00%,98.04%,8825.9,355.3,8804.4,8768.3,1293.6,8799.7,135.6,865.1,,8799.5,139.9,1293.6,8799.5,226.3,193.8,186.3,186.3,2270.0,186.2,192.0,2704.4,,186.2,215.3,2270.0,186.2,9.2,10.6,9.0,9.0,83.6,9.0,10.7,26.0,,9.0,10.9,83.6,9.0,152.0,12.2,151.6,151.0,36.1,151.5,7.7,12.2,,151.5,7.5,36.1,151.5,True,1.5695423539670887
79,79,2020-09-29 18:31:35,0.096,M5_L6,,7.840277777777778,79.0,,100000.0,476.0,97678.0,98154.0,2.0,97778.0,371.0,3.0,0.0,97775.0,379.0,0.0,97775.0,100.00%,0.48%,97.68%,98.15%,0.00%,97.78%,0.37%,0.00%,0.00%,97.78%,0.38%,0.00%,97.78%,100.00%,0.48%,99.52%,98.15%,0.00%,99.62%,0.38%,0.00%,0.00%,99.61%,0.39%,0.00%,97.78%,7295.2,470.2,7348.5,7315.1,1260.0,7342.7,141.6,642.6,,7342.9,159.9,,7342.9,187.6,193.7,179.7,179.8,2855.5,179.6,190.3,1925.8,,179.6,221.9,,179.6,9.5,10.6,9.2,9.2,25.9,9.2,10.6,21.4,,9.2,10.8,,9.2,130.2,14.9,130.1,129.6,11.2,130.1,7.5,9.6,,130.1,7.6,,130.1,True,1.5226239887851598
80,80,2020-09-29 18:32:40,0.085,M5,,7.858333333333333,80.0,,100000.0,396.0,97963.0,98359.0,0.0,97992.0,364.0,3.0,0.0,97994.0,364.0,1.0,97995.0,100.00%,0.40%,97.96%,98.36%,0.00%,97.99%,0.36%,0.00%,0.00%,97.99%,0.36%,0.00%,98.00%,100.00%,0.40%,99.60%,98.36%,0.00%,99.63%,0.37%,0.00%,0.00%,99.63%,0.37%,0.00%,98.00%,9734.4,216.7,9722.6,9684.3,,9720.1,108.7,375.7,,9719.9,109.8,303.1,9719.8,244.8,146.2,239.8,239.4,,239.7,133.7,2373.7,,239.7,145.1,3176.3,239.7,10.0,10.4,9.8,9.8,,9.8,10.4,40.0,,9.8,10.5,76.2,9.8,167.1,9.7,166.6,166.0,,166.6,7.9,8.5,,166.6,7.8,12.0,166.6,True,1.4068299320862416
81,81,2020-09-29 18:44:49,0.125,pECJ3,,8.060833333333333,81.0,,129012.0,899.0,124950.0,125849.0,0.0,125003.0,843.0,3.0,0.0,125016.0,832.0,1.0,125017.0,100.00%,0.70%,96.85%,97.55%,0.00%,96.89%,0.65%,0.00%,0.00%,96.90%,0.64%,0.00%,96.90%,100.00%,0.71%,99.29%,97.55%,0.00%,99.33%,0.67%,0.00%,0.00%,99.34%,0.66%,0.00%,96.90%,9266.8,185.4,9271.0,9206.1,,9267.8,94.1,388.9,,9266.8,98.0,281.1,9266.8,154.4,134.0,139.1,139.1,,139.1,126.4,2559.1,,139.1,138.1,3000.2,139.1,10.4,13.9,10.0,10.1,,10.0,13.9,47.9,,10.0,14.0,75.1,10.0,194.9,13.4,197.4,196.1,,197.4,10.6,7.1,,197.3,10.2,8.6,197.3,True,1.277825883576674
82,82,2020-09-29 18:46:32,0.129,M5_L5,,8.089444444444444,82.0,,100000.0,254.0,98359.0,98613.0,0.0,98395.0,218.0,0.0,0.0,98402.0,211.0,0.0,98402.0,100.00%,0.25%,98.36%,98.61%,0.00%,98.40%,0.22%,0.00%,0.00%,98.40%,0.21%,0.00%,98.40%,100.00%,0.26%,99.74%,98.61%,0.00%,99.78%,0.22%,0.00%,0.00%,99.79%,0.21%,0.00%,98.40%,9187.7,328.7,9076.2,9053.7,,9073.5,115.0,,,9072.9,101.8,,9072.9,117.1,92.4,108.9,108.9,,108.9,103.1,,,108.9,108.1,,108.9,10.3,12.3,10.2,10.2,,10.2,12.7,,,10.2,12.7,,10.2,204.8,15.7,204.8,204.3,,204.7,9.8,,,204.7,9.2,,204.7,True,1.1767896906596385
83,83,2020-09-29 18:48:07,0.133,M5_L6,,8.115833333333333,83.0,,100000.0,309.0,98518.0,98827.0,0.0,98569.0,257.0,1.0,0.0,98580.0,247.0,0.0,98580.0,100.00%,0.31%,98.52%,98.83%,0.00%,98.57%,0.26%,0.00%,0.00%,98.58%,0.25%,0.00%,98.58%,100.00%,0.31%,99.69%,98.83%,0.00%,99.74%,0.26%,0.00%,0.00%,99.75%,0.25%,0.00%,98.58%,8011.0,352.4,7943.6,7919.8,,7940.3,99.9,275.8,,7939.5,90.5,,7939.5,120.1,102.9,116.2,116.1,,116.2,95.6,1531.1,,116.1,112.1,,116.1,10.7,13.4,10.6,10.6,,10.6,13.3,36.1,,10.6,13.6,,10.6,186.4,19.5,186.7,186.2,,186.7,10.2,8.2,,186.7,9.6,,186.7,True,1.1830679156392172
84,84,2020-09-29 18:50:15,0.125,M5,,8.151388888888889,84.0,,100000.0,635.0,97329.0,97964.0,0.0,97342.0,619.0,3.0,0.0,97356.0,603.0,5.0,97361.0,100.00%,0.63%,97.33%,97.96%,0.00%,97.34%,0.62%,0.00%,0.00%,97.36%,0.60%,0.00%,97.36%,100.00%,0.65%,99.35%,97.96%,0.00%,99.37%,0.63%,0.00%,0.00%,99.38%,0.62%,0.01%,97.36%,10195.1,123.3,10161.9,10096.8,,10160.7,97.3,273.7,,10159.3,92.0,281.6,10158.8,195.6,176.6,158.1,158.2,,158.1,157.1,4918.4,,158.1,157.1,3112.1,158.2,11.3,14.9,10.8,10.8,,10.8,14.4,130.8,,10.8,13.9,117.6,10.8,217.5,10.3,220.3,218.9,,220.2,9.7,14.2,,220.2,9.2,18.8,220.2,True,1.3160046738608013
85,85,2020-09-29 18:59:44,0.156,pECJ3,,8.309444444444445,85.0,,100000.0,177.0,99238.0,99415.0,0.0,99244.0,171.0,0.0,0.0,99261.0,154.0,0.0,99261.0,100.00%,0.18%,99.24%,99.41%,0.00%,99.24%,0.17%,0.00%,0.00%,99.26%,0.15%,0.00%,99.26%,100.00%,0.18%,99.82%,99.41%,0.00%,99.83%,0.17%,0.00%,0.00%,99.85%,0.15%,0.00%,99.26%,11347.5,163.6,11323.6,11303.7,,11323.0,108.8,,,11321.1,90.6,,11321.1,125.4,93.7,123.0,122.9,,123.0,84.9,,,122.9,115.9,,122.9,11.7,14.2,11.6,11.6,,11.6,14.2,,,11.6,15.0,,11.6,290.4,14.3,290.9,290.4,,290.9,12.5,,,290.8,11.2,,290.8,True,0.8911197450391608
86,86,2020-09-29 19:02:32,0.165,M5_L5,,8.356111111111112,86.0,,100000.0,207.0,99423.0,99630.0,0.0,99450.0,180.0,0.0,0.0,99466.0,164.0,0.0,99466.0,100.00%,0.21%,99.42%,99.63%,0.00%,99.45%,0.18%,0.00%,0.00%,99.47%,0.16%,0.00%,99.47%,100.00%,0.21%,99.79%,99.63%,0.00%,99.82%,0.18%,0.00%,0.00%,99.84%,0.16%,0.00%,99.47%,10895.7,314.7,10884.6,10862.6,,10882.1,124.0,,,10880.4,120.7,,10880.4,138.5,129.7,137.0,137.0,,137.0,125.5,,,137.0,155.8,,137.0,12.4,14.8,12.3,12.3,,12.3,14.9,,,12.3,15.4,,12.3,292.1,20.0,292.7,292.1,,292.6,12.8,,,292.6,11.4,,292.6,True,0.9229990107709072
